"149","Puerto Rico","PR","San Juan","San Juan","00927","US","US","-66.072006","18.387590","1"
"150","Puerto Rico","PR","San Juan","San Juan","00928","US","US","-66.106100","18.468300","1"
"151","Puerto Rico","PR","San Juan","San Juan","00929","US","US","-66.106100","18.468300","1"
"152","Puerto Rico","PR","San Juan","San Juan","00930","US","US","-66.060000","18.450000","1"
"153","Puerto Rico","PR","San Juan","San Juan","00931","US","US","-66.106100","18.468300","1"
"154","Puerto Rico","PR","San Juan","San Juan","00933","US","US","-66.106100","18.468300","1"
"155","Puerto Rico","PR","Guaynabo","Fort Buchanan","00934","US","US","-66.119834","18.412973","1"
"156","Puerto Rico","PR","San Juan","San Juan","00935","US","US","-66.106100","18.468300","1"
"157","Puerto Rico","PR","San Juan","San Juan","00936","US","US","-66.106100","18.468300","1"
"158","Puerto Rico","PR","San Juan","San Juan","00937","US","US","-66.106100","18.468300","1"
"159","Puerto Rico","PR","San Juan","San Juan","00939","US","US","-66.106100","18.468300","1"
"160","Puerto Rico","PR","San Juan","San Juan","00940","US","US","-66.105735","18.466229","1"
"161","Puerto Rico","PR","Toa Baja","Toa Baja","00949","US","US","-66.199115","18.432704","1"
"162","Puerto Rico","PR","Toa Baja","Toa Baja","00950","US","US","-66.255037","18.444524","1"
"163","Puerto Rico","PR","Toa Baja","Toa Baja","00951","US","US","-66.260000","18.445600","1"
"164","Puerto Rico","PR","Toa Baja","Sabana Seca","00952","US","US","-66.180376","18.428378","1"
"165","Puerto Rico","PR","Toa Alta","Toa Alta","00953","US","US","-66.258113","18.357812","1"
"166","Puerto Rico","PR","Toa Alta","Toa Alta","00954","US","US","-66.248700","18.390500","1"
"167","Puerto Rico","PR","San Juan","San Juan","00955","US","US","-66.117900","18.469700","1"
"168","Puerto Rico","PR","Bayamon","Bayamon","00956","US","US","-66.172992","18.323022","1"
"169","Puerto Rico","PR","Bayamon","Bayamon","00957","US","US","-66.185126","18.367240","1"
"170","Puerto Rico","PR","Bayamon","Bayamon","00958","US","US","-66.158900","18.400800","1"
"171","Puerto Rico","PR","Bayamon","Bayamon","00959","US","US","-66.158212","18.392506","1"
"172","Puerto Rico","PR","Bayamon","Bayamon","00960","US","US","-66.154817","18.393064","1"
"173","Puerto Rico","PR","Bayamon","Bayamon","00961","US","US","-66.161162","18.413087","1"
"174","Puerto Rico","PR","Catano","Catano","00962","US","US","-66.140217","18.441765","1"
"175","Puerto Rico","PR","Catano","Catano","00963","US","US","-66.170000","18.110300","1"
"176","Puerto Rico","PR","Guaynabo","Guaynabo","00965","US","US","-66.119902","18.430034","1"
"177","Puerto Rico","PR","Guaynabo","Guaynabo","00966","US","US","-66.116071","18.397790","1"
"178","Puerto Rico","PR","Guaynabo","Guaynabo","00968","US","US","-66.108363","18.414026","1"
"179","Puerto Rico","PR","Guaynabo","Guaynabo","00969","US","US","-66.112285","18.330998","1"
"180","Puerto Rico","PR","Guaynabo","Guaynabo","00970","US","US","-66.110296","18.359214","1"
"181","Puerto Rico","PR","Guaynabo","Guaynabo","00971","US","US","-66.114506","18.330223","1"
"182","Puerto Rico","PR","San Juan","San Juan","00975","US","US","-66.106400","18.468300","1"
"183","Puerto Rico","PR","Trujillo Alto","Trujillo Alto","00976","US","US","-65.990043","18.337034","1"
"184","Puerto Rico","PR","Trujillo Alto","Trujillo Alto","00977","US","US","-66.007600","18.356900","1"
"185","Puerto Rico","PR","Trujillo Alto","Saint Just","00978","US","US","-66.012300","18.370300","1"
"186","Puerto Rico","PR","Carolina","Carolina","00979","US","US","-66.011814","18.438381","1"
"187","Puerto Rico","PR","Carolina","Carolina","00981","US","US","-66.106400","18.468300","1"
"188","Puerto Rico","PR","Carolina","Carolina","00982","US","US","-65.997644","18.409908","1"
"189","Puerto Rico","PR","Carolina","Carolina","00983","US","US","-65.977729","18.415614","1"
"190","Puerto Rico","PR","Carolina","Carolina","00984","US","US","-65.957800","18.382800","1"
"191","Puerto Rico","PR","Carolina","Carolina","00985","US","US","-65.943942","18.406221","1"
"192","Puerto Rico","PR","Carolina","Carolina","00986","US","US","-65.957800","18.382800","1"
"193","Puerto Rico","PR","Carolina","Carolina","00987","US","US","-65.950318","18.331133","1"
"194","Puerto Rico","PR","Carolina","Carolina","00988","US","US","-65.957800","18.382800","1"
"195","Massachusetts","MA","Hampden","Agawam","01001","US","US","-72.620948","42.065842","1"
"196","Massachusetts","MA","Hampshire","Amherst","01002","US","US","-72.450902","42.372901","1"
"197","Massachusetts","MA","Hampshire","Amherst","01003","US","US","-72.524316","42.391150","1"
"198","Massachusetts","MA","Hampshire","Amherst","01004","US","US","-72.520900","42.373600","1"
"199","Massachusetts","MA","Worcester","Barre","01005","US","US","-72.106230","42.420844","1"
"200","Massachusetts","MA","Hampshire","Belchertown","01007","US","US","-72.401922","42.274798","1"
"201","Massachusetts","MA","Hampden","Blandford","01008","US","US","-72.956111","42.186964","1"
"202","Massachusetts","MA","Hampden","Bondsville","01009","US","US","-72.349600","42.207500","1"
"203","Massachusetts","MA","Hampden","Brimfield","01010","US","US","-72.204617","42.126637","1"
"204","Massachusetts","MA","Hampden","Chester","01011","US","US","-72.980845","42.268566","1"
"205","Massachusetts","MA","Hampshire","Chesterfield","01012","US","US","-72.819914","42.365393","1"
"206","Massachusetts","MA","Hampden","Chicopee","01013","US","US","-72.603375","42.160827","1"
"207","Massachusetts","MA","Hampden","Chicopee","01014","US","US","-72.608500","42.148600","1"
"208","Massachusetts","MA","Hampden","Chicopee","01020","US","US","-72.562566","42.177620","1"
"209","Massachusetts","MA","Hampden","Chicopee","01021","US","US","-72.608500","42.148600","1"
"210","Massachusetts","MA","Hampden","Chicopee","01022","US","US","-72.542478","42.195565","1"
"211","Massachusetts","MA","Hampshire","Cummington","01026","US","US","-72.915573","42.441033","1"
"212","Massachusetts","MA","Hampshire","Easthampton","01027","US","US","-72.717599","42.292895","1"
"213","Massachusetts","MA","Hampden","East Longmeadow","01028","US","US","-72.498771","42.061660","1"
"214","Massachusetts","MA","Berkshire","East Otis","01029","US","US","-73.045339","42.192033","1"
"215","Massachusetts","MA","Hampden","Feeding Hills","01030","US","US","-72.675174","42.070474","1"
"216","Massachusetts","MA","Worcester","Gilbertville","01031","US","US","-72.203820","42.361100","1"
"217","Massachusetts","MA","Hampshire","Goshen","01032","US","US","-72.826714","42.454455","1"
"218","Massachusetts","MA","Hampshire","Granby","01033","US","US","-72.505683","42.257915","1"
"219","Massachusetts","MA","Hampden","Granville","01034","US","US","-72.949682","42.092408","1"
"220","Massachusetts","MA","Hampshire","Hadley","01035","US","US","-72.585014","42.356251","1"
"221","Massachusetts","MA","Hampden","Hampden","01036","US","US","-72.416626","42.072956","1"
"222","Massachusetts","MA","Worcester","Hardwick","01037","US","US","-72.192186","42.378705","1"
"223","Massachusetts","MA","Hampshire","Hatfield","01038","US","US","-72.605880","42.386300","1"
"224","Massachusetts","MA","Hampshire","Haydenville","01039","US","US","-72.688894","42.411178","1"
"225","Massachusetts","MA","Hampden","Holyoke","01040","US","US","-72.640474","42.222692","1"
"226","Massachusetts","MA","Hampden","Holyoke","01041","US","US","-72.616700","42.204300","1"
"227","Massachusetts","MA","Hampshire","Huntington","01050","US","US","-72.903169","42.270928","1"
"228","Massachusetts","MA","Hampshire","Leeds","01053","US","US","-72.715494","42.352158","1"
"229","Massachusetts","MA","Franklin","Leverett","01054","US","US","-72.487555","42.475356","1"
"230","Massachusetts","MA","Hampden","Ludlow","01056","US","US","-72.458720","42.192007","1"
"231","Massachusetts","MA","Hampden","Monson","01057","US","US","-72.312918","42.095536","1"
"232","Massachusetts","MA","Hampshire","North Amherst","01059","US","US","-72.520500","42.373800","1"
"233","Massachusetts","MA","Hampshire","Northampton","01060","US","US","-72.625124","42.329604","1"
"234","Massachusetts","MA","Hampshire","Northampton","01061","US","US","-72.641800","42.325100","1"
"235","Massachusetts","MA","Hampshire","Florence","01062","US","US","-72.692655","42.330067","1"
"236","Massachusetts","MA","Hampshire","Northampton","01063","US","US","-72.637674","42.318220","1"
